GDP,Implied PPP Conversion Rate,Inflation,Import Volume,Export Volume,Population,Government Revenue,General Government Revenue,Currect Account Balance,Currect Account Balance
8835.39,28.499,242.99,11.556,15.3,157.971,1747.66,10.085,4.262,1.925
9478.99,29.738,257.432,7.31,1.71,159.671,2019.28,10.22,-1.331,-0.533
10224.38,30.495,271.699,20.608,6.359,161.356,2174.22,9.661,-9.567,-3.501
11057.94,31.408,286.692,4.37,13.988,163.046,2535.56,9.973,-5.102,-1.687
11445.974,32.332,303.952,-3.577,-12.57,164.689,2684.28,9.799,-4.724,-1.462
7.795,1.659,91.118,20.571,6.595,0.267,1.445,27.871,-0.035,-1.411
8.086,1.783,92.681,12.184,5.489,0.268,1.53,26.685,-0.086,-3.029
8.112,1.836,95.395,2.319,5.905,0.269,1.61,26.908,-0.136,-4.586
8.474,1.772,99.013,-6.125,6.918,0.27,1.705,27.877,-0.112,-3.654
8.273,1.772,98.7,0.403,-2.515,0.271,1.722,28.065,-0.114,-3.732
8.339,1.76,99.6,-0.615,-2.264,0.271,1.732,27.655,-0.162,-5.207
8.52,1.746,99.9,2.2,9.786,0.272,1.862,28.492,-0.119,-3.711
8.639,1.799,104.2,9.766,2.68,0.273,1.918,27.108,-0.361,-10.493
8.982,1.861,111.9,4.053,20.106,0.274,2.162,27.578,-0.401,-10.509
9.491,1.886,118.2,-2.442,4.201,0.275,2.237,25.817,-0.442,-10.474
9.7,1.992,123.7,-3.403,7.292,0.276,2.472,26.284,-0.226,-4.839
9.768,1.987,132.7,-6.009,-4.701,0.277,2.597,27.602,-0.461,-9.627
9.272,1.941,138.5,-9.808,-13.675,0.278,2.324,25.924,-0.269,-6.025
9.06,1.991,147.5,-1.784,4.601,0.28,2.279,24.977,-0.209,-4.603
8.999,2.019,161.6,-10.344,-7.312,0.281,2.55,27.448,-0.55,-11.817
8.958,2.123,165.5,-4.224,-6.566,0.282,2.457,26.555,-0.391,-8.479
8.832,2.146,167.5,0.587,2.831,0.283,2.334,24.929,-0.391,-8.365
8.821,2.173,171.5,0.801,-3.027,0.283,2.407,25.604,-0.433,-9.218
9.037,2.131,167.2,14.621,8.182,0.284,2.458,25.911,-0.289,-6.12
9.261,2.119,173.6,5.901,11.417,0.285,2.754,28.292,-0.206,-4.26
9.305,2.203,185,-5.991,0.36,0.286,2.864,28.613,-0.189,-3.788
9.251,2.211,186.2,-6.711,-1.636,0.286,2.994,29.123,-0.201,-3.96
9.132,2.292,199.6,6.189,7.878,0.287,3.156,31.076,-0.162,-3.05
7.488,2.303,202.1,-10.913,-37.658,0.288,2.702,31.881,-0.323,-7.306
46.385,0.001,1.655,43.435,46.34,10.093,0.015,40.003,-0.859,-6.098
50.301,0.001,4.664,-11.841,-15.846,10.045,0.032,44.884,-1.017,-6.681
51.988,0.006,16.378,7.407,17.938,10.019,0.138,45.565,-0.194,-1.597
54.983,0.016,33.984,28.073,17.1,9.99,0.419,44.323,-0.459,-4.257
57.576,0.029,49.658,2.315,7.161,9.957,0.669,37.642,-0.529,-4.139
60.483,0.041,66.936,13.854,8.25,9.9,0.972,35.975,-0.326,-2.158
64.737,0.052,83.92,13.444,10.356,9.831,1.391,36.792,-0.456,-2.476
72.143,0.063,96.037,21.568,14.672,9.763,1.909,36.939,-1.192,-4.981
78.961,0.072,103.663,0.59,-1.556,9.697,2.575,38.279,0.459,1.468
86.858,0.077,110.526,22.039,8.147,9.63,3.238,39.505,-1.388,-3.631
94.359,0.085,123.869,7.612,5.677,9.579,4.154,41.35,-3.013,-6.435
104.017,0.101,140.343,14.47,1.334,9.542,6.588,49.103,-4.959,-7.896
104.191,0.106,154.537,-13.132,-12.654,9.514,6.319,44.471,-6.133,-12.059
112.324,0.117,169.877,9.366,6.407,9.496,6.841,40.132,-8.28,-14.471
118.266,0.196,354.509,15.054,31.7,9.472,11.518,37.489,-5.053,-8.233
120.192,0.32,431.714,9.434,11.108,9.451,21.495,39.252,-1.862,-2.836
121.348,0.374,502.799,-6.096,-17.036,9.442,26.714,39.831,-7.567,-10.023
123.394,0.449,584.352,2.086,2.589,9.444,31.368,38.929,-5.228,-6.64
118.669,0.525,654.298,-12.048,1.318,9.453,34.891,38.806,-1.831,-3.251
115.66,0.564,723.495,-2.511,1.744,9.469,37.053,39.024,-1.612,-3.379
118.598,0.609,756.702,12.011,8.953,9.47,40.93,38.706,-0.952,-1.74
122.32,0.667,799.398,5.284,5.917,9.448,48.499,39.649,0.023,0.038
124.089,0.712,837.207,5.279,0.151,9.429,51.553,38.263,-1.246,-1.934
122.912,0.775,898.628,-9.306,0.438,9.41,52.664,35.824,-0.252,-0.419
301.023,0.863,71.671,8.908,9.994,10.17,110.82,49.451,13.842,5.471
306.928,0.869,72.167,5.561,4.759,10.192,116.16,49.935,13.255,5.12
317.802,0.862,73.647,2.681,4.486,10.214,120.787,49.849,20.07,7.764
329.614,0.86,75.83,12.157,11.807,10.239,126.443,49.319,9.393,3.965
333.239,0.858,77.29,1.409,2.134,10.263,131.143,49.612,7.896,3.335
338.927,0.859,78.32,7.384,7.974,10.31,136.245,49.86,11.622,4.501
342.445,0.858,79.6,0.604,-0.231,10.356,138.303,49.183,10.806,3.398
354.674,0.851,81.2,7,7.202,10.396,145.68,49.08,11.434,3.098
362.91,0.842,83.44,5.059,4.125,10.446,152.374,49.147,7.701,1.995
372.17,0.836,85.17,4.607,5.008,10.511,159.418,49.029,7.554,1.85
385.855,0.829,87.82,6.022,4.886,10.585,167.1,48.629,7.044,1.496
387.581,0.829,90.19,-2.277,-2.475,10.667,174.746,49.68,-5.203,-1.006
379.748,0.828,90.49,-11.842,-10.88,10.753,170.637,49.25,8,1.657
390.626,0.834,93.55,7.19,8.474,10.84,180.81,49.791,7.824,1.624
397.245,0.832,96.53,4.313,4.342,11.001,191.648,50.974,-10.15,-1.94
400.181,0.822,98.54,-1.601,-0.862,11.076,201.425,52.159,-0.404,-0.081
402.019,0.806,99.69,0.387,2.353,11.138,208.175,52.987,4.982,0.955
408.365,0.8,99.3,1.904,1.613,11.181,211.755,52.544,4.133,0.772
416.701,0.8,100.74,1.027,1.359,11.237,213.793,51.306,6.395,1.383
421.98,0.781,102.96,5.54,3.49,11.311,218.288,50.755,2.625,0.552
428.823,0.773,105.08,-0.245,1.095,11.352,228.526,51.348,3.51,0.698
436.489,0.767,107.39,1.29,0.971,11.399,236.536,51.379,-4.325,-0.795
444.279,0.766,108.38,-0.594,-0.055,11.456,239.023,50.179,1.862,0.349
416.361,0.765,108.76,-7.254,-7.085,11.522,228.252,50.59,-0.778,-0.151
1.305,1.275,74.164,15.762,12.604,0.23,0.316,24.177,-0.032,-4.88
1.354,1.279,73.533,6.844,3.332,0.239,0.339,24.581,-0.041,-6.014
1.472,1.233,72.766,18.905,19.922,0.243,0.342,23.303,-0.062,-8.454
1.664,1.212,73.491,21.896,4.447,0.25,0.375,22.539,-0.162,-19.418
1.748,1.183,74.151,0.591,4.688,0.256,0.437,25.034,-0.19,-21.834
1.837,1.185,76.551,5.717,11.716,0.263,0.472,25.305,-0.165,-17.728
2.008,1.118,78.349,1.272,13.339,0.269,0.423,21.525,-0.184,-18.777
2.09,1.121,80.732,-8.257,6.606,0.276,0.481,22.893,-0.155,-14.743
2.131,1.118,84.095,8.535,12.838,0.284,0.522,23.665,-0.151,-13.715
2.234,1.136,86.582,-0.247,27.314,0.291,0.601,24.826,-0.025,-2.097
2.245,1.156,90.114,2.062,-14.077,0.299,0.746,29.345,-0.052,-4.096
2.323,1.165,94.077,11.908,1.976,0.307,0.801,29.626,-0.145,-10.721
2.329,1.111,93.702,-18.535,-6.205,0.315,0.699,26.911,-0.083,-6.375
2.398,1.129,93.718,6.779,10.21,0.322,0.749,27.179,-0.046,-3.321
2.445,1.151,95.846,13.023,4.039,0.332,0.821,28.107,-0.02,-1.366
2.504,1.239,96.62,6.255,8.437,0.341,0.837,27.484,-0.033,-2.174
2.536,1.264,98.172,7.941,0.724,0.35,0.92,29.121,-0.073,-4.596
2.639,1.312,98.002,6.433,0.691,0.359,0.988,29.615,-0.136,-8.148
2.708,1.319,97.429,7.057,-3.138,0.368,1,29.048,-0.175,-10.149
2.707,1.342,98.547,1.542,-7.96,0.378,1.039,29.025,-0.163,-9.135
2.756,1.375,99.565,-2.648,4.477,0.388,1.096,29.491,-0.158,-8.503
2.836,1.345,99.457,0.452,4.474,0.398,1.169,30.501,-0.151,-7.871
2.886,1.344,99.62,0.299,2.116,0.408,1.173,29.583,-0.185,-9.314
2.481,1.33,100,-26.044,-34.739,0.419,0.986,28.889,-0.128,-7.497
3201.617,180.579,62.345,3.93,38.718,6.282,238.165,17.989,-0.155,-4.966
3328.433,187.911,66.338,8.591,-30.73,6.47,251.848,17.388,-0.133,-3.949
3473.488,203.026,64.176,21.751,2.836,6.664,287.22,12.69,-0.156,-4.232
3676.955,207.146,70.001,-9.864,37.519,6.866,298.722,11.949,-0.081,-2.295
3873.052,206.574,71.425,6.162,-2.272,7.077,326.996,12.178,-0.075,-2.045
4052.879,210.633,72.646,24.462,14.595,7.295,347.825,11.954,-0.157,-3.742
4192.443,212.88,73.461,27.612,39.962,7.521,391.285,12.614,-0.332,-6.206
4378.155,208.911,75.482,0.261,-8.089,7.75,413.098,12.655,-0.289,-4.669
4453.16,211.256,77.903,-11.804,3.516,7.982,436.847,12.615,-0.226,-3.444
4628.781,209.224,83.781,10.714,16.699,8.217,472.553,12.859,-0.217,-3.088
4905.876,204.514,84.016,42.882,45.018,8.455,626.828,16.031,-0.535,-6.546
5146.096,213.577,90.223,1.101,5.566,8.697,633.344,14.509,-0.538,-5.499
5265.449,217.606,89.809,9.381,-3.983,8.945,675.817,14.756,-0.651,-6.69
5376.764,216.916,93.417,-13.475,6.302,9.199,651.1,13.8,-0.531,-5.567
5536.118,220.434,95.124,-12.23,-14.185,9.461,692.714,13.746,-0.517,-4.833
5802.473,234.004,101.564,6.527,16.662,9.729,797.519,14.02,-0.577,-5.178
6219.754,231.477,99.697,34.953,28.052,10.005,836.438,13.529,-0.673,-5.379
6615.186,225.044,98.938,26.707,13.481,10.287,824.771,12.574,-0.886,-6.67
6732.814,220.524,101.199,-5.377,-8.146,10.576,848.316,12.6,-0.679,-5.964
6957.668,214.434,98.405,10.789,21.953,10.872,780.323,11.139,-0.354,-2.997
7352.276,216.774,101.315,3.845,3.943,11.175,1001.657,13.581,-0.531,-4.181
7844.677,212.965,101.18,12.356,4.157,11.49,1075.823,13.591,-0.649,-4.553
8383.268,208.557,101.457,-8.378,-12.058,11.814,1185.703,14.062,-0.581,-4.034
8705.923,212.005,102.633,-13.688,-14.187,12.146,1294.296,14.367,-0.617,-3.935
15.322,10.286,91.661,15.277,-0.656,0.515,4.656,38.586,0.018,5.415
16.243,11.311,99.894,30.857,-4.299,0.528,4.95,34.792,0.039,10.457
17.394,12.123,107.957,8.568,-4.97,0.543,6.919,41.786,0.009,2.32
18.6,12.355,100.053,-10.145,-7.774,0.558,7.859,42.59,-0.04,-9.385
19.909,12.515,91.21,1.263,-11.031,0.574,8.382,40.969,-0.039,-8.892
21.804,12.951,93.706,12.406,-2.979,0.591,8.848,37.576,-0.081,-16.794
23.836,13.186,96.491,12.516,1.644,0.602,7.054,26.394,-0.138,-24.06
25.475,13.277,100,6.556,34.421,0.613,10.445,35.366,-0.122,-18.727
27.173,13.501,105.4,48.742,31.007,0.624,10.501,31.784,-0.235,-31.014
29.113,13.993,108.667,-14.183,35.333,0.635,13.452,35.57,-0.038,-4.616
32.857,14.173,113.34,9.603,67.032,0.643,16.083,36.223,0.084,8.351
36.459,14.357,120.141,19.982,9.32,0.651,18.317,36.014,-0.111,-8.82
38.574,14.997,128.791,-16.627,-19.114,0.659,23.443,41.437,-0.076,-6.418
42.232,15.613,136.132,30.544,-0.018,0.667,30.991,47.49,-0.319,-22.777
46.399,16.397,149.2,29.812,17.124,0.675,28.172,36.653,-0.517,-30.485
49.413,17.148,163.374,-15.624,-12.659,0.683,32.646,36.656,-0.388,-21.926
51.183,18.135,184.45,-17.451,-15.196,0.692,30.656,30.951,-0.463,-25.634
53.214,18.677,199.39,-6.273,-8.882,0.7,37.819,34.491,-0.484,-27.108
56.524,18.587,208.961,-0.976,-2.143,0.713,36.231,29.576,-0.536,-27.899
60.712,18.831,216.483,0.11,-11.769,0.722,42.039,30.706,-0.613,-30.26
64.55,19.208,227.091,1.467,12.684,0.731,42.673,28.003,-0.567,-23.964
67.025,19.379,232.768,-8.796,-0.359,0.735,52.113,31.882,-0.46,-19.077
69.893,19.297,239.053,1.993,-0.07,0.738,42.033,24.331,-0.525,-21.111
69.322,19.848,249.906,-9.275,5.197,0.745,52.616,29.498,-0.305,-12.197
20.677,1.634,40.334,13.539,-2.11,7.871,10.41,24.999,-0.553,-6.984
21.717,1.729,42.107,0,0,8.026,11.646,24.873,-0.667,-7.856
21.809,1.746,43.426,-10.65,0.314,8.183,12.293,25.528,-0.489,-5.907
22.356,1.796,44.908,6.143,4.908,8.43,13.287,25.586,-0.446,-5.325
22.733,1.79,45.323,-7.085,2.521,8.59,13.52,25.135,-0.274,-3.359
23.298,1.812,46.432,10.405,5.248,8.75,13.89,24.505,-0.35,-4.42
23.929,1.889,48.261,-0.638,6.454,8.91,14.928,24.114,0.084,1.042
24.928,1.987,50.491,11.534,6.469,9.07,18.661,26.801,0.325,3.694
26.03,2.041,52.97,11.764,6.903,9.23,23.829,30.938,0.622,6.502
27.279,2.25,54.553,13.377,-9.949,9.39,31.473,34.304,1.317,11.436
28.524,2.352,60.95,18.098,-15.911,9.55,35.428,34.393,1.591,12.04
30.278,2.548,68.171,20.168,29.124,9.71,46.953,38.902,1.993,11.867
31.294,2.47,68.351,-5.528,6.47,9.87,43.619,35.834,0.814,4.658
32.586,2.655,73.26,8.836,28.526,10.03,45.727,33.166,0.874,4.416
34.281,2.981,78.318,27.017,-25.99,10.19,60.155,36.187,0.537,2.226
36.037,3.045,81.874,8.536,25.81,10.35,70.735,37.795,1.97,7.221
38.487,3.033,87.179,15.81,6.646,10.51,82.809,39.087,1.054,3.413
40.588,3.018,91.707,11.52,7.734,10.67,90.958,39.893,0.57,1.716
42.56,2.941,94.415,4.404,-22.73,10.83,85.936,37.686,-1.936,-5.825
44.374,2.835,98.195,-7.893,-15.413,10.99,76.659,32.686,-1.907,-5.579
46.236,2.749,100.86,4.696,9.385,11.15,79.761,30.774,-1.898,-5.024
48.189,2.767,102.38,2.797,4.485,11.31,80.596,28.951,-1.823,-4.493
49.257,2.699,103.884,-0.39,2.509,11.47,81.512,28.845,-1.39,-3.373
44.908,2.616,104.581,-23.801,-18.72,11.63,63.942,25.302,-0.176,-0.479
13.889,0.554,72.943,,,3.736,,,,
15.807,0.562,72.739,,,3.732,4.927,53.45,-0.345,-6.535
17.506,0.574,74.806,10.999,21.587,3.743,5.785,54.721,-0.501,-8.694
18.284,0.6,80.042,-7.721,13.274,3.751,6.092,51.669,-0.396,-7.125
18.716,0.614,82.443,10.089,6.555,3.755,5.928,46.897,-0.743,-12.844
19.662,0.635,82.114,4.736,-1.823,3.759,6.215,44.561,-1.191,-17.742
20.42,0.632,82.524,8.933,18.044,3.76,6.899,46.968,-1.631,-19.241
21.698,0.631,83.019,1.983,11.565,3.763,7.265,45.413,-1.639,-16.141
22.617,0.631,86.589,0.321,5.517,3.766,7.991,46.464,-1.844,-16.867
23.904,0.654,90.527,2.353,26.142,3.768,9.289,47.819,-0.998,-8.01
25.334,0.677,95.002,0.698,-11.73,3.762,10.231,46.724,-1.45,-9.464
26.751,0.718,98.62,10.04,1.179,3.754,11.371,45.512,-2.643,-14.126
26.532,0.713,98.596,-14.429,-2.964,3.736,10.82,43.666,-1.131,-6.428
26.736,0.715,101.628,2.032,13.68,3.704,11.319,44.657,-1.031,-6.005
26.979,0.718,104.725,3.185,4.842,3.66,11.451,43.691,-1.767,-9.487
26.788,0.706,106.613,0.396,-0.15,3.605,11.588,44.241,-1.486,-8.636
27.418,0.686,105.101,0.117,7.945,3.542,11.564,43.241,-0.968,-5.333
27.733,0.687,104.644,7.583,4.161,3.482,11.849,43.397,-1.364,-7.365
28.589,0.694,103.286,1.672,9.751,3.429,12.293,43.004,-0.826,-5.096
29.488,0.676,102.734,7.26,9.448,3.386,12.65,42.309,-0.804,-4.756
30.425,0.676,103.47,8.156,12.447,3.353,13.284,42.339,-0.876,-4.844
31.563,0.679,105.107,3.318,6.331,3.323,14.276,42.687,-0.676,-3.352
32.456,0.684,105.753,1.344,0.482,3.301,14.736,41.749,-0.624,-3.088
31.052,0.68,104.64,-14.036,-18.077,3.279,14.127,41.58,-0.635,-3.207
75.401,1.502,79.941,31.763,23.85,1.552,,,0.721,14.906
75.945,1.629,85.029,15.217,-16.34,1.585,,,0.17,3.656
83.287,1.834,92.183,-5.305,29.913,1.616,,,0.583,11.043
84.942,2.048,100,-1.909,0.855,1.643,14.131,48.905,0.545,9.751
85.155,2.169,105.752,-12.367,-4.344,1.675,12.725,40.684,0.595,11.205
90.324,2.162,116.962,3.676,7.346,1.705,14.337,42.632,0.263,5.01
94.501,2.189,124.41,-17.991,-7,1.734,16.209,44.072,0.717,9.87
97.059,2.346,134.226,20.185,7.389,1.766,17.97,42.428,0.317,3.668
101.481,2.627,149.373,19.155,18.191,1.799,23.021,45.482,1.598,16.562
109.969,2.739,162.103,5.26,3.133,1.836,27.669,47.262,1.951,19.9
119.075,2.798,175.3,32.081,8.481,1.875,28.662,43.337,1.654,15.696
126.508,2.875,199.277,-6.323,-2.48,1.916,29.589,41.515,0.15,1.408
116.827,3.042,210.927,-17.298,-37.671,1.953,29.05,39.481,-0.648,-6.551
126.832,3.274,226.557,29.702,16.024,1.987,31.244,35.689,-0.744,-6.038
134.503,3.655,247.343,19.799,27.546,2.015,38.547,37.891,-0.132,-0.89
140.496,3.964,265.732,17.593,17.841,2.04,41.709,38.298,-0.821,-5.289
156.434,4.126,276.544,18.967,37.802,2.063,49.006,39.253,0.647,4.5
162.924,4.284,286.914,3.891,7.735,2.089,55.958,40.035,1.713,10.939
153.609,4.43,295.808,1.305,-0.109,2.121,47.474,32.909,0.301,2.215
164.418,4.575,304.64,-20.922,-8.368,2.16,57.453,34.834,1.203,7.967
171,4.734,314.34,-12.949,-5.457,2.205,56.468,33.614,0.927,5.77
177.807,4.608,325.465,15.917,11.882,2.251,53.538,30.766,0.117,0.691
183.128,4.547,332.625,11.939,-7.091,2.298,50.267,28.4,-1.397,-8.419
167.576,4.747,339.785,5.155,-18.084,2.346,48.134,27.038,-1.593,-10.577
746.082,0.664,9451828687384,20.836,12.299,166.104,314.161,32.997,-30.625,-3.465
748.605,0.689,9608317337724,3.878,5.902,168.693,337.59,33.68,-33.787,-3.909
752.108,0.734,10467294614846,-16.44,7.225,171.256,374.326,34.414,-25.816,-4.305
785.111,0.758,11092646320429,14.398,13.244,173.766,373.664,31.162,-24.96,-3.808
796.023,0.802,11943814247936,3.356,8.365,176.209,435.007,33.061,-23.719,-4.236
820.328,0.867,13440414433361,-11.902,8.55,178.499,513.582,34.497,-8.142,-1.597
829.688,0.97,14690366165303,-3.028,14.159,180.708,615.282,35.815,3.588,0.643
877.477,1.018,15806928620106,14.028,17.762,182.865,690.98,35.295,11.093,1.657
905.575,1.061,16706300708760,9.711,10.249,184.991,786.261,36.223,13.843,1.553
941.453,1.099,17231175082557,15.058,3.755,187.062,858.39,35.626,13.089,1.182
998.598,1.139,17999225493517,21.241,6.264,189.038,948.881,34.882,0.425,0.03
1049.47,1.215,19061596194871,14.6,-1.931,191.01,1115.747,35.878,-30.935,-1.824
1048.149,1.296,19883537622885,-10.961,-8.657,192.981,1130.331,33.913,-26.429,-1.583
1127.057,1.388,21058469450876,34.5,7.11,194.891,1401.602,36.069,-79.237,-3.587
1171.85,1.473,22427924681554,8.466,2.356,196.604,1536.486,35.109,-76.488,-2.926
1194.363,1.606,23737394538825,-0.258,1.013,198.315,1671.116,34.708,-84.432,-3.427
1230.252,1.701,25140468746950,8.309,2.795,200.004,1838.929,34.491,-79.99,-3.236
1236.453,1.813,26751373594790,-0.11,-0.283,201.718,1877.916,32.496,-101.679,-4.14
1192.61,1.989,29606680919231,-13.429,8.06,203.476,1692.555,28.229,-54.789,-3.044
1153.541,2.133,31468365315161,-8.1,3.661,205.157,1921.436,30.648,-24.475,-1.362
1168.8,2.182,32395848151435,10.222,5.423,206.805,2004.423,30.437,-22.033,-1.068
1189.649,2.226,33609228852162,6.646,3.535,208.495,2143.279,30.6,-51.46,-2.684
1206.436,2.281,35056455684888,5.288,-1.579,210.147,2327.684,31.425,-65.03,-3.463
1157.466,2.362,36640075506149,-7.699,-1.249,211.756,2186.806,29.362,-25.923,-1.794
16.493,0.401,94.441,-16.658,-5.068,0.302,2.843,33.358,1.212,21.085
16.4,0.35,94.041,-13.444,-9.952,0.31,1.916,25.591,0.752,16.771
16.901,0.385,94.033,-3.633,13.962,0.317,2.536,29.451,1.545,30.353
17.383,0.486,95.138,-6.233,11.889,0.325,5.084,44.493,2.998,45.149
17.861,0.449,95.711,3.183,1.303,0.333,4.232,38.182,2.603,41.993
18.552,0.444,93.522,13.344,5.772,0.344,4.268,36.93,2.347,36.303
19.091,0.462,94.384,-8.074,2.264,0.35,4.93,39.072,2.904,40.015
19.187,0.521,95.977,3.76,-0.714,0.36,6.151,41.852,3.325,38.171
19.261,0.6,95.521,2.847,-1.26,0.359,7.921,45.123,4.507,42.734
20.051,0.64,95.217,4.151,4.489,0.365,9.647,48.015,5.752,45.491
19.296,0.652,97.062,13.355,-9.253,0.37,6.636,32.781,5.857,43.601
18.543,0.743,98.889,11.063,-7.085,0.375,14.31,63.4,6.953,43.657
18.191,0.577,99.412,-0.847,-6.637,0.38,6.65,38.378,3.842,32.247
18.69,0.599,99.596,-0.311,11.874,0.387,8.184,43.79,5.016,36.595
19.39,0.705,99.749,33.703,-3,0.393,12.896,55.341,6.43,34.709
19.567,0.676,99.787,20.594,1.213,0.399,11.134,46.777,5.683,29.838
19.151,0.668,99.943,14.531,-5.677,0.403,10.551,46.608,3.778,20.881
18.671,0.65,101.172,-30.903,0.862,0.408,8.159,37.664,5.459,31.927
18.595,0.685,100.211,-11.711,-10.806,0.412,4.294,24.154,2.157,16.682
18.137,0.666,99.582,2.717,-1.891,0.417,2.783,17.671,1.47,12.9
18.378,0.647,99.124,1.286,-5.336,0.43,4.385,26.182,1.985,16.367
18.387,0.69,99.118,28.072,5.705,0.442,5.228,28.565,0.937,6.907
19.099,0.655,99.389,13.766,14.881,0.46,4.187,22.784,0.895,6.643
19.311,0.577,101.376,-2.055,7.525,0.461,2.892,17.465,0.542,4.518
52.767,0.346,47.15,-0.7,12.788,8.162,,,1.532,13.536
55.029,0.456,47.92,11.7,-1.87,8.105,8.385,31.688,0.172,1.144
50.472,0.465,51.26,6.8,-17.723,8.067,9.092,36.307,-0.398,-2.918
52.885,0.487,57.03,10.644,-17.161,8.15,10.273,36.525,-0.412,-3.114
54.904,0.505,59.78,12.562,1.215,7.891,11.123,35.897,-0.514,-3.625
58.173,0.516,62.06,6.291,8.858,7.846,11.74,34.46,-0.103,-0.625
61.169,0.518,65.56,15.151,6.462,7.801,13.104,35.767,-0.715,-3.381
65.11,0.533,68.16,26.243,24.508,7.761,14.916,36.204,-1.119,-4.277
69.768,0.55,73.2,14.348,9.086,7.719,17.03,36.22,-2.816,-9.428
74.513,0.57,77.66,15.915,7.663,7.679,19.15,35.722,-5.253,-15.28
79.399,0.616,86.64,22.616,19.623,7.64,22.985,36.223,-10.616,-23.907
84.231,0.654,92.87,4.864,2.478,7.607,26.359,36.212,-12.026,-22.094
81.388,0.676,94.39,-21.508,-11.716,7.564,24.088,32.916,-4.326,-8.315
81.844,0.676,98.59,-0.932,11.046,7.505,23.054,30.972,-0.874,-1.734
83.771,0.701,100.6,9.935,12.576,7.327,24.435,30.274,0.19,0.33
84.07,0.693,103.38,5.578,2.031,7.285,26.516,32.242,-0.46,-0.851
84.343,0.68,102.5,4.326,9.627,7.246,27.735,33.841,0.711,1.279
85.934,0.661,100.5,5.164,3.123,7.202,28.129,33.533,0.705,1.239
89.362,0.679,99.6,4.782,6.448,7.154,30.951,34.636,--,--
92.776,0.667,99.1,5.189,8.616,7.102,32.671,34.343,1.651,3.07
96.026,0.674,100.88,7.448,5.793,7.05,33.733,32.96,1.961,3.318
98.996,0.685,103.21,5.705,1.683,7,37.865,34.504,0.628,0.947
102.653,0.708,106.41,5.172,3.87,6.951,42.013,35.077,1.255,1.831
98.389,0.723,106.43,-6.029,-11.577,6.917,42.028,35.435,-0.456,-0.659
2573.293,184.989,69.562,-1.99,-1.834,10.666,279.307,17.383,-0.223,-8.086
2761.342,197.455,70.237,28.513,42.138,10.969,319.046,17.143,-0.208,-6.605
2963.836,203.35,70.7,-15.68,-8.157,11.283,377.754,18.107,-0.337,-9.957
3019.808,197.215,72.403,-12.36,5.215,11.608,354.156,16.799,-0.319,-10.766
3219.52,200.51,73.11,2.304,-1.346,11.945,376.25,16.102,-0.291,-9.129
3359.664,203.469,75.986,7.666,33.599,12.293,377.782,15.034,-0.3,-8.281
3621.802,202.493,78.391,24.521,-2.795,12.655,434.602,15.809,-0.368,-7.766
3784.003,197.378,78.933,-5.831,21.727,13.031,461.796,16.063,-0.532,-9.758
4111.768,198.533,82.463,2.687,18.105,13.422,496.719,15.327,-0.635,-10.324
4368.884,191.314,83.724,3.034,6.985,13.829,1239.049,36.224,-0.544,-8.308
4548.505,190.923,85.622,14.221,5.56,14.252,650.547,17.824,-0.561,-7.353
4812.318,204.489,95.535,10.57,9.003,14.69,630.752,14.963,-0.967,-10.232
4954.857,208.075,93.773,-2.44,6.414,15.141,771.524,17.359,-0.381,-4.037
5373.358,213.374,93.529,13.986,54.547,15.605,880.219,17.597,-0.182,-1.797
5729.212,223.116,98.261,10.532,23.932,16.082,1047.287,18.397,-0.16,-1.328
6098.899,238.979,99.906,13.171,9.927,16.571,1276.51,19.905,-0.162,-1.292
6452.183,231.079,100.026,13.528,1.879,17.073,1441.746,21.713,-1.346,-10.008
6731.359,231.326,99.877,-6.417,10.018,17.586,1321.15,19.19,-0.999,-7.165
6995.311,225.416,102.74,8.45,6.504,18.111,1277.975,18.269,-0.895,-7.568
7412.09,215.197,102.43,2.235,11.673,18.646,1410.7,18.549,-0.78,-6.08
7871.898,208.757,104.11,13.012,19.424,19.193,1583.575,19.332,-0.709,-5.031
8401.774,208.032,104.46,3.512,5.963,19.751,1745.866,19.572,-0.665,-4.139
8880.628,203.083,101.79,-2.652,-0.052,20.321,1881.97,20.087,-0.524,-3.276
9052.053,209.875,104.15,5.277,-7.061,20.912,1975.34,19.776,-0.026,-0.15
970.063,119.628,22.754,-18.903,64.512,6.19,57,16.64,0.006,0.631
1016.161,131.834,22.478,45.51,-23.443,6.3,72.17,18.048,-0.044,-4.906
1027.989,156.786,27.205,-4.627,5.611,6.489,85.143,17.452,-0.039,-4.453
1046.301,193.662,31.039,4.135,5.901,6.684,114.231,18.211,-0.061,-7.019
1063.721,216.201,32.183,5.949,8.967,6.884,121.432,16.681,-0.031,-3.508
1088.751,219.469,33.239,13.796,-14.017,7.091,143.55,18.688,-0.104,-12.542
1115.637,232.248,36.846,20.886,38.555,7.26,184.571,21.73,-0.11,-14.079
1157.654,258.541,41.292,24.094,-11.685,7.478,255.338,25.344,-0.06,-6.505
1208.244,288.042,41.736,57.96,24.653,7.512,272.903,22.587,-0.052,-4.665
1273.656,287.372,45.493,13.298,-20.639,7.737,347.777,26.55,-0.271,-21.287
